Date,PM2.5 AQI Value,Site Name,Site ID,Source
1/4/2000,124,Redding - Health Department,06-089-0004,AQS
1/5/2000,4,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/6/2000,4,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/7/2000,53,Redding - Health Department,06-089-0004,AQS
1/8/2000,7,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/9/2000,7,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/10/2000,7,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/11/2000,7,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/12/2000,7,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/13/2000,55,Redding - Health Department,06-089-0004,AQS
1/14/2000,55,Redding - Health Department,06-089-0004,AQS
1/15/2000,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/16/2000,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/17/2000,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/18/2000,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/19/2000,25,Redding - Health Department,06-089-0004,AQS
1/20/2000,25,Redding - Health Department,06-089-0004,AQS
1/21/2000,25,Redding - Health Department,06-089-0004,AQS
1/22/2000,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/23/2000,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/24/2000,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/25/2000,29,Redding - Health Department,06-089-0004,AQS
1/26/2000,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/27/2000,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/28/2000,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/29/2000,7,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/30/2000,7,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/31/2000,7,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/1/2000,7,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/2/2000,4,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/3/2000,4,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/4/2000,4,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/5/2000,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/6/2000,25,Redding - Health Department,06-089-0004,AQS
2/7/2000,25,Redding - Health Department,06-089-0004,AQS
2/8/2000,25,Redding - Health Department,06-089-0004,AQS
2/9/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/10/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/11/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/12/2000,13,Redding - Health Department,06-089-0004,AQS
2/13/2000,13,Redding - Health Department,06-089-0004,AQS
2/14/2000,13,Redding - Health Department,06-089-0004,AQS
2/15/2000,13,Redding - Health Department,06-089-0004,AQS
2/16/2000,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/17/2000,3,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/18/2000,25,Redding - Health Department,06-089-0004,AQS
2/19/2000,4,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/20/2000,4,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/21/2000,4,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/22/2000,4,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/23/2000,4,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/24/2000,29,Redding - Health Department,06-089-0004,AQS
2/25/2000,29,Redding - Health Department,06-089-0004,AQS
2/26/2000,1,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/27/2000,1,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/28/2000,1,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/29/2000,1,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/1/2000,25,Redding - Health Department,06-089-0004,AQS
3/2/2000,25,Redding - Health Department,06-089-0004,AQS
3/3/2000,25,Redding - Health Department,06-089-0004,AQS
3/4/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/5/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/6/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/7/2000,29,Redding - Health Department,06-089-0004,AQS
3/8/2000,1,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/9/2000,1,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/10/2000,1,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/11/2000,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/12/2000,2,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/13/2000,25,Redding - Health Department,06-089-0004,AQS
3/14/2000,25,Redding - Health Department,06-089-0004,AQS
3/15/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/16/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/17/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/18/2000,7,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/19/2000,4,Redding - Health Department,06-089-0004,AQS
3/20/2000,4,Redding - Health Department,06-089-0004,AQS
3/21/2000,4,Redding - Health Department,06-089-0004,AQS
3/22/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/23/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/24/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/25/2000,46,Redding - Health Department,06-089-0004,AQS
3/26/2000,46,Redding - Health Department,06-089-0004,AQS
3/27/2000,46,Redding - Health Department,06-089-0004,AQS
3/28/2000,46,Redding - Health Department,06-089-0004,AQS
3/29/2000,18,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/30/2000,18,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/31/2000,29,Redding - Health Department,06-089-0004,AQS
4/1/2000,16,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/2/2000,16,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/3/2000,16,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/4/2000,16,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/5/2000,19,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/6/2000,42,Redding - Health Department,06-089-0004,AQS
4/7/2000,42,Redding - Health Department,06-089-0004,AQS
4/8/2000,23,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/9/2000,23,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/10/2000,23,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/11/2000,23,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/12/2000,42,Redding - Health Department,06-089-0004,AQS
4/13/2000,42,Redding - Health Department,06-089-0004,AQS
4/14/2000,42,Redding - Health Department,06-089-0004,AQS
4/15/2000,13,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/16/2000,13,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/17/2000,13,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/18/2000,17,Redding - Health Department,06-089-0004,AQS
4/19/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/20/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/21/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/22/2000,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/23/2000,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/24/2000,17,Redding - Health Department,06-089-0004,AQS
4/25/2000,17,Redding - Health Department,06-089-0004,AQS
4/26/2000,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/27/2000,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/28/2000,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/29/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/30/2000,29,Redding - Health Department,06-089-0004,AQS
5/1/2000,29,Redding - Health Department,06-089-0004,AQS
5/2/2000,29,Redding - Health Department,06-089-0004,AQS
5/3/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/4/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/5/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/6/2000,21,Redding - Health Department,06-089-0004,AQS
5/7/2000,21,Redding - Health Department,06-089-0004,AQS
5/8/2000,21,Redding - Health Department,06-089-0004,AQS
5/9/2000,21,Redding - Health Department,06-089-0004,AQS
5/10/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/11/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/12/2000,5,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/13/2000,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/14/2000,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/15/2000,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/16/2000,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/17/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/18/2000,21,Redding - Health Department,06-089-0004,AQS
5/19/2000,21,Redding - Health Department,06-089-0004,AQS
5/20/2000,19,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/21/2000,19,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/22/2000,19,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/23/2000,19,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/24/2000,13,Redding - Health Department,06-089-0004,AQS
5/25/2000,13,Redding - Health Department,06-089-0004,AQS
5/26/2000,13,Redding - Health Department,06-089-0004,AQS
5/27/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/28/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/29/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
5/30/2000,17,Redding - Health Department,06-089-0004,AQS
5/31/2000,9,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/1/2000,9,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/2/2000,9,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/3/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/4/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/5/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/6/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/7/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/8/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/9/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/10/2000,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/11/2000,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/12/2000,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/13/2000,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/14/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/15/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/16/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/17/2000,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/18/2000,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/19/2000,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/20/2000,10,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/21/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/22/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/23/2000,14,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/24/2000,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/25/2000,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/26/2000,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/27/2000,15,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/28/2000,23,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
6/29/2000,42,Redding - Health Department,06-089-0004,AQS
6/30/2000,42,Redding - Health Department,06-089-0004,AQS
7/1/2000,25,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/2/2000,25,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/3/2000,25,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/4/2000,25,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/5/2000,25,Redding - Health Department,06-089-0004,AQS
7/6/2000,25,Redding - Health Department,06-089-0004,AQS
7/7/2000,25,Redding - Health Department,06-089-0004,AQS
7/8/2000,16,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/9/2000,16,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/10/2000,16,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/11/2000,29,Redding - Health Department,06-089-0004,AQS
7/12/2000,17,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/13/2000,17,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/14/2000,17,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/15/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/16/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/17/2000,25,Redding - Health Department,06-089-0004,AQS
7/18/2000,25,Redding - Health Department,06-089-0004,AQS
7/19/2000,8,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/20/2000,8,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/21/2000,8,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/22/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/23/2000,25,Redding - Health Department,06-089-0004,AQS
7/24/2000,25,Redding - Health Department,06-089-0004,AQS
7/25/2000,25,Redding - Health Department,06-089-0004,AQS
7/26/2000,19,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/27/2000,19,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/28/2000,19,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
7/29/2000,21,Redding - Health Department,06-089-0004,AQS
7/30/2000,21,Redding - Health Department,06-089-0004,AQS
7/31/2000,21,Redding - Health Department,06-089-0004,AQS
8/1/2000,21,Redding - Health Department,06-089-0004,AQS
8/2/2000,22,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/3/2000,22,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/4/2000,25,Redding - Health Department,06-089-0004,AQS
8/5/2000,17,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/6/2000,17,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/7/2000,17,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/8/2000,17,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/9/2000,13,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/10/2000,25,Redding - Health Department,06-089-0004,AQS
8/11/2000,25,Redding - Health Department,06-089-0004,AQS
8/12/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/13/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/14/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/15/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/16/2000,21,Redding - Health Department,06-089-0004,AQS
8/17/2000,21,Redding - Health Department,06-089-0004,AQS
8/18/2000,21,Redding - Health Department,06-089-0004,AQS
8/19/2000,24,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/20/2000,24,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/21/2000,24,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/22/2000,66,Redding - Health Department,06-089-0004,AQS
8/23/2000,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/24/2000,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/25/2000,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/26/2000,17,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/27/2000,17,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
8/28/2000,33,Redding - Health Department,06-089-0004,AQS
8/29/2000,33,Redding - Health Department,06-089-0004,AQS
8/30/2000,33,Redding - Health Department,06-089-0004,AQS
8/31/2000,33,Redding - Health Department,06-089-0004,AQS
9/1/2000,33,Redding - Health Department,06-089-0004,AQS
9/2/2000,33,Redding - Health Department,06-089-0004,AQS
9/3/2000,13,Redding - Health Department,06-089-0004,AQS
9/4/2000,13,Redding - Health Department,06-089-0004,AQS
9/5/2000,13,Redding - Health Department,06-089-0004,AQS
9/6/2000,13,Redding - Health Department,06-089-0004,AQS
9/7/2000,13,Redding - Health Department,06-089-0004,AQS
9/8/2000,13,Redding - Health Department,06-089-0004,AQS
9/9/2000,21,Redding - Health Department,06-089-0004,AQS
9/10/2000,21,Redding - Health Department,06-089-0004,AQS
9/11/2000,21,Redding - Health Department,06-089-0004,AQS
9/12/2000,21,Redding - Health Department,06-089-0004,AQS
9/13/2000,21,Redding - Health Department,06-089-0004,AQS
9/14/2000,21,Redding - Health Department,06-089-0004,AQS
9/15/2000,25,Redding - Health Department,06-089-0004,AQS
9/16/2000,25,Redding - Health Department,06-089-0004,AQS
9/17/2000,25,Redding - Health Department,06-089-0004,AQS
9/18/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/19/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/20/2000,11,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/21/2000,33,Redding - Health Department,06-089-0004,AQS
9/22/2000,33,Redding - Health Department,06-089-0004,AQS
9/23/2000,33,Redding - Health Department,06-089-0004,AQS
9/24/2000,9,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/25/2000,9,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/26/2000,9,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
9/27/2000,42,Redding - Health Department,06-089-0004,AQS
9/28/2000,42,Redding - Health Department,06-089-0004,AQS
9/29/2000,42,Redding - Health Department,06-089-0004,AQS
9/30/2000,13,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/1/2000,13,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/2/2000,13,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/3/2000,17,Redding - Health Department,06-089-0004,AQS
10/4/2000,17,Redding - Health Department,06-089-0004,AQS
10/5/2000,17,Redding - Health Department,06-089-0004,AQS
10/6/2000,16,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/7/2000,16,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/8/2000,16,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/9/2000,38,Redding - Health Department,06-089-0004,AQS
10/10/2000,38,Redding - Health Department,06-089-0004,AQS
